day,window,multiplier,friction,status,signal,strike,type
2023-08-22,5,1.0,base,NO_SIGNAL,,,
2023-08-23,5,1.0,base,NO_SIGNAL,,,
2023-08-25,5,1.0,base,NO_SIGNAL,,,
2023-08-28,5,1.0,base,NO_SIGNAL,,,
2023-08-29,5,1.0,base,NO_SIGNAL,,,
2023-09-05,5,1.0,base,NO_SIGNAL,,,
2023-09-18,5,1.0,base,NO_SIGNAL,,,
2023-09-25,5,1.0,base,NO_SIGNAL,,,
2023-09-26,5,1.0,base,NO_SIGNAL,,,
2023-10-03,5,1.0,base,NO_SIGNAL,,,
2023-10-05,5,1.0,base,NO_SIGNAL,,,
2023-10-09,5,1.0,base,NO_SIGNAL,,,
2023-10-11,5,1.0,base,NO_SIGNAL,,,
2023-10-12,5,1.0,base,NO_SIGNAL,,,
2023-10-13,5,1.0,base,NO_SIGNAL,,,
2023-10-16,5,1.0,base,NO_SIGNAL,,,
2023-10-17,5,1.0,base,NO_SIGNAL,,,
2023-10-20,5,1.0,base,NO_SIGNAL,,,
2023-10-30,5,1.0,base,NO_SIGNAL,,,
2023-11-01,5,1.0,base,NO_SIGNAL,,,
2023-11-02,5,1.0,base,NO_SIGNAL,,,
2023-11-03,5,1.0,base,NO_SIGNAL,,,
2023-11-07,5,1.0,base,NO_SIGNAL,,,
2023-11-08,5,1.0,base,NO_SIGNAL,,,
2023-11-09,5,1.0,base,NO_SIGNAL,,,
2023-11-12,5,1.0,base,INSUFFICIENT_OR,,,
2023-11-13,5,1.0,base,NO_SIGNAL,,,
2023-11-15,5,1.0,base,NO_SIGNAL,,,
2023-11-17,5,1.0,base,NO_SIGNAL,,,
2023-11-28,5,1.0,base,NO_SIGNAL,,,
2023-12-05,5,1.0,base,NO_SIGNAL,,,
2023-12-07,5,1.0,base,NO_SIGNAL,,,
2023-12-11,5,1.0,base,NO_SIGNAL,,,
2023-12-18,5,1.0,base,NO_SIGNAL,,,
2023-12-29,5,1.0,base,NO_SIGNAL,,,
2024-01-16,5,1.0,base,NO_SIGNAL,,,
2024-01-17,5,1.0,base,NO_SIGNAL,,,
2024-01-19,5,1.0,base,NO_SIGNAL,,,
2024-02-01,5,1.0,base,NO_SIGNAL,,,
2024-02-06,5,1.0,base,NO_SIGNAL,,,
2024-02-09,5,1.0,base,NO_SIGNAL,,,
2024-02-23,5,1.0,base,NO_SIGNAL,,,
2024-03-02,5,1.0,base,NO_SIGNAL,,,
2024-03-04,5,1.0,base,NO_SIGNAL,,,
2024-03-05,5,1.0,base,NO_SIGNAL,,,
2024-03-26,5,1.0,base,NO_SIGNAL,,,
2024-04-01,5,1.0,base,NO_SIGNAL,,,
2024-04-02,5,1.0,base,NO_SIGNAL,,,
2024-04-05,5,1.0,base,NO_SIGNAL,,,
2024-04-15,5,1.0,base,NO_SIGNAL,,,
2024-04-16,5,1.0,base,NO_SIGNAL,,,
2024-04-22,5,1.0,base,NO_SIGNAL,,,
2024-04-23,5,1.0,base,NO_SIGNAL,,,
2024-05-02,5,1.0,base,NO_SIGNAL,,,
2024-05-18,5,1.0,base,MISSING_OPTION,2024-05-18 09:58:00,22450.0,PE
2024-05-24,5,1.0,base,NO_SIGNAL,,,
2024-06-03,5,1.0,base,NO_SIGNAL,,,
2024-06-06,5,1.0,base,NO_SIGNAL,,,
2024-06-10,5,1.0,base,NO_SIGNAL,,,
2024-06-13,5,1.0,base,NO_SIGNAL,,,
2024-06-18,5,1.0,base,NO_SIGNAL,,,
2024-06-20,5,1.0,base,NO_SIGNAL,,,
2024-06-28,5,1.0,base,NO_SIGNAL,,,
2024-07-03,5,1.0,base,NO_SIGNAL,,,
2024-07-04,5,1.0,base,NO_SIGNAL,,,
2024-07-08,5,1.0,base,NO_SIGNAL,,,
2024-07-15,5,1.0,base,NO_SIGNAL,,,
2024-07-16,5,1.0,base,NO_SIGNAL,,,
2024-08-02,5,1.0,base,NO_SIGNAL,,,
2024-08-09,5,1.0,base,NO_SIGNAL,,,
2024-08-14,5,1.0,base,NO_SIGNAL,,,
2024-08-22,5,1.0,base,NO_SIGNAL,,,
2024-08-23,5,1.0,base,NO_SIGNAL,,,
2024-08-27,5,1.0,base,NO_SIGNAL,,,
2024-08-30,5,1.0,base,NO_SIGNAL,,,
2024-09-03,5,1.0,base,NO_SIGNAL,,,
2024-09-13,5,1.0,base,NO_SIGNAL,,,
2024-09-16,5,1.0,base,NO_SIGNAL,,,
2024-09-17,5,1.0,base,NO_SIGNAL,,,
2024-09-23,5,1.0,base,NO_SIGNAL,,,
2024-10-01,5,1.0,base,NO_SIGNAL,,,
2024-10-11,5,1.0,base,NO_SIGNAL,,,
2024-10-23,5,1.0,base,NO_SIGNAL,,,
2024-10-29,5,1.0,base,NO_SIGNAL,,,
2024-10-30,5,1.0,base,NO_SIGNAL,,,
2024-11-01,5,1.0,base,INSUFFICIENT_OR,,,
2024-11-08,5,1.0,base,NO_SIGNAL,,,
2024-11-14,5,1.0,base,NO_SIGNAL,,,
2024-11-21,5,1.0,base,NO_SIGNAL,,,
2024-11-25,5,1.0,base,NO_SIGNAL,,,
2024-11-27,5,1.0,base,NO_SIGNAL,,,
2024-12-09,5,1.0,base,NO_SIGNAL,,,
2024-12-19,5,1.0,base,NO_SIGNAL,,,
2025-01-07,5,1.0,base,NO_SIGNAL,,,
2025-01-16,5,1.0,base,NO_SIGNAL,,,
2025-01-17,5,1.0,base,NO_SIGNAL,,,
2025-01-20,5,1.0,base,NO_SIGNAL,,,
2025-02-03,5,1.0,base,NO_SIGNAL,,,
2025-02-25,5,1.0,base,NO_SIGNAL,,,
2025-03-07,5,1.0,base,NO_SIGNAL,,,
2025-03-17,5,1.0,base,NO_SIGNAL,,,
2025-03-19,5,1.0,base,NO_SIGNAL,,,
2025-04-07,5,1.0,base,NO_SIGNAL,,,
2025-04-09,5,1.0,base,NO_SIGNAL,,,
2025-04-15,5,1.0,base,NO_SIGNAL,,,
2025-04-22,5,1.0,base,NO_SIGNAL,,,
2025-05-07,5,1.0,base,NO_SIGNAL,,,
2025-05-09,5,1.0,base,NO_SIGNAL,,,
2025-05-16,5,1.0,base,NO_SIGNAL,,,
2025-05-19,5,1.0,base,NO_SIGNAL,,,
2025-05-26,5,1.0,base,NO_SIGNAL,,,
2025-05-28,5,1.0,base,NO_SIGNAL,,,
2025-05-30,5,1.0,base,NO_SIGNAL,,,
2025-06-02,5,1.0,base,NO_SIGNAL,,,
2025-06-03,5,1.0,base,NO_SIGNAL,,,
2025-06-04,5,1.0,base,NO_SIGNAL,,,
2025-06-09,5,1.0,base,NO_SIGNAL,,,
2025-06-10,5,1.0,base,NO_SIGNAL,,,
2025-06-17,5,1.0,base,NO_SIGNAL,,,
2025-06-19,5,1.0,base,NO_SIGNAL,,,
2025-06-27,5,1.0,base,NO_SIGNAL,,,
2025-07-01,5,1.0,base,NO_SIGNAL,,,
2025-07-07,5,1.0,base,NO_SIGNAL,,,
2025-07-16,5,1.0,base,NO_SIGNAL,,,
2025-07-21,5,1.0,base,NO_SIGNAL,,,
2025-07-30,5,1.0,base,NO_SIGNAL,,,
2025-08-14,5,1.0,base,NO_SIGNAL,,,
2025-08-21,5,1.0,base,NO_SIGNAL,,,
2025-08-28,5,1.0,base,NO_SIGNAL,,,
2025-08-29,5,1.0,base,NO_SIGNAL,,,
2025-09-09,5,1.0,base,NO_SIGNAL,,,
2025-09-11,5,1.0,base,NO_SIGNAL,,,
2025-09-15,5,1.0,base,NO_SIGNAL,,,
2025-09-17,5,1.0,base,NO_SIGNAL,,,
2025-09-24,5,1.0,base,NO_SIGNAL,,,
2025-09-26,5,1.0,base,MISSING_OPTION,2025-09-26 09:37:00,24750.0,PE
2025-09-29,5,1.0,base,NO_SIGNAL,,,
2025-10-03,5,1.0,base,NO_SIGNAL,,,
2025-10-13,5,1.0,base,NO_SIGNAL,,,
2025-10-15,5,1.0,base,MISSING_OPTION,2025-10-15 13:06:00,25350.0,CE
2025-10-16,5,1.0,base,MISSING_OPTION,2025-10-16 10:59:00,25450.0,CE
2025-10-17,5,1.0,base,MISSING_OPTION,2025-10-17 09:40:00,25600.0,CE
2025-10-20,5,1.0,base,NO_SIGNAL,,,
2025-10-21,5,1.0,base,INSUFFICIENT_OR,,,
2025-11-03,5,1.0,base,NO_SIGNAL,,,
2025-11-10,5,1.0,base,NO_SIGNAL,,,
2025-11-18,5,1.0,base,NO_SIGNAL,,,
2025-11-21,5,1.0,base,NO_SIGNAL,,,
2025-11-25,5,1.0,base,NO_SIGNAL,,,
2025-11-28,5,1.0,base,NO_SIGNAL,,,
2025-12-15,5,1.0,base,NO_SIGNAL,,,
2025-12-19,5,1.0,base,NO_SIGNAL,,,
2025-12-23,5,1.0,base,NO_SIGNAL,,,
2025-12-24,5,1.0,base,NO_SIGNAL,,,
2025-12-30,5,1.0,base,NO_SIGNAL,,,
2026-01-06,5,1.0,base,NO_SIGNAL,,,
2026-01-07,5,1.0,base,NO_SIGNAL,,,
2026-01-14,5,1.0,base,NO_SIGNAL,,,
2026-01-19,5,1.0,base,NO_SIGNAL,,,
2026-01-27,5,1.0,base,NO_SIGNAL,,,
2026-01-28,5,1.0,base,NO_SIGNAL,,,
2026-02-03,5,1.0,base,NO_SIGNAL,,,
2026-02-04,5,1.0,base,NO_SIGNAL,,,
2026-02-06,5,1.0,base,NO_SIGNAL,,,
2026-02-09,5,1.0,base,NO_SIGNAL,,,
2026-02-10,5,1.0,base,NO_SIGNAL,,,
2026-02-11,5,1.0,base,NO_SIGNAL,,,
2026-02-23,5,1.0,base,NO_SIGNAL,,,
2026-03-02,5,1.0,base,NO_SIGNAL,,,
2026-03-04,5,1.0,base,NO_SIGNAL,,,
2026-03-09,5,1.0,base,NO_SIGNAL,,,
2026-03-10,5,1.0,base,NO_SIGNAL,,,
2026-03-20,5,1.0,base,NO_SIGNAL,,,
2026-03-23,5,1.0,base,NO_SIGNAL,,,
2026-04-06,5,1.0,base,NO_SIGNAL,,,
2026-04-10,5,1.0,base,NO_SIGNAL,,,
2026-04-15,5,1.0,base,NO_SIGNAL,,,
2026-04-20,5,1.0,base,NO_SIGNAL,,,
2026-04-23,5,1.0,base,NO_SIGNAL,,,
2026-04-27,5,1.0,base,NO_SIGNAL,,,
2026-04-28,5,1.0,base,NO_SIGNAL,,,
2026-05-04,5,1.0,base,NO_SIGNAL,,,
2026-05-05,5,1.0,base,NO_SIGNAL,,,
2026-05-07,5,1.0,base,NO_SIGNAL,,,
2026-05-08,5,1.0,base,NO_SIGNAL,,,
2026-05-13,5,1.0,base,NO_SIGNAL,,,
2026-05-15,5,1.0,base,NO_SIGNAL,,,
2026-05-27,5,1.0,base,NO_SIGNAL,,,
2026-06-03,5,1.0,base,INSUFFICIENT_OR,,,
2026-06-04,5,1.0,base,NO_SIGNAL,,,
2026-06-05,5,1.0,base,MISSING_OPTION,2026-06-05 10:38:00,23400.0,PE
2026-06-08,5,1.0,base,MISSING_OPTION,2026-06-08 10:32:00,23200.0,CE
2026-06-09,5,1.0,base,MISSING_OPTION,2026-06-09 10:22:00,23150.0,PE
2026-06-10,5,1.0,base,NO_SIGNAL,,,
2026-06-11,5,1.0,base,MISSING_OPTION,2026-06-11 10:19:00,23400.0,CE
2026-06-12,5,1.0,base,MISSING_OPTION,2026-06-12 09:54:00,23350.0,PE
2026-06-15,5,1.0,base,MISSING_OPTION,2026-06-15 15:00:00,23850.0,PE
2026-06-17,5,1.0,base,NO_SIGNAL,,,
2026-06-18,5,1.0,base,NO_SIGNAL,,,
2026-06-22,5,1.0,base,NO_SIGNAL,,,
2021-07-06,5,1.0,stress,NO_SIGNAL,,,
2021-07-13,5,1.0,stress,NO_SIGNAL,,,
2021-07-19,5,1.0,stress,NO_SIGNAL,,,
2021-07-26,5,1.0,stress,NO_SIGNAL,,,
2021-07-29,5,1.0,stress,NO_SIGNAL,,,
2021-08-02,5,1.0,stress,NO_SIGNAL,,,
2021-08-04,5,1.0,stress,NO_SIGNAL,,,
2021-08-16,5,1.0,stress,NO_SIGNAL,,,
2021-08-20,5,1.0,stress,NO_SIGNAL,,,
2021-08-24,5,1.0,stress,NO_SIGNAL,,,
2021-09-03,5,1.0,stress,NO_SIGNAL,,,
2021-09-09,5,1.0,stress,NO_SIGNAL,,,
2021-09-13,5,1.0,stress,NO_SIGNAL,,,
2021-09-14,5,1.0,stress,NO_SIGNAL,,,
2021-09-22,5,1.0,stress,NO_SIGNAL,,,
2021-10-01,5,1.0,stress,NO_SIGNAL,,,
2021-10-07,5,1.0,stress,NO_SIGNAL,,,
2021-10-12,5,1.0,stress,NO_SIGNAL,,,
2021-10-18,5,1.0,stress,NO_SIGNAL,,,
2021-10-25,5,1.0,stress,NO_SIGNAL,,,
2021-10-26,5,1.0,stress,NO_SIGNAL,,,
2021-10-27,5,1.0,stress,NO_SIGNAL,,,
2021-10-29,5,1.0,stress,NO_SIGNAL,,,
2021-11-04,5,1.0,stress,INSUFFICIENT_OR,,,
2021-11-15,5,1.0,stress,NO_SIGNAL,,,
2021-11-24,5,1.0,stress,NO_SIGNAL,,,
2021-11-29,5,1.0,stress,NO_SIGNAL,,,
2021-12-01,5,1.0,stress,NO_SIGNAL,,,
2021-12-10,5,1.0,stress,NO_SIGNAL,,,
2021-12-29,5,1.0,stress,NO_SIGNAL,,,
2021-12-30,5,1.0,stress,NO_SIGNAL,,,
2022-01-10,5,1.0,stress,NO_SIGNAL,,,
2022-01-11,5,1.0,stress,NO_SIGNAL,,,
2022-01-13,5,1.0,stress,NO_SIGNAL,,,
2022-01-17,5,1.0,stress,NO_SIGNAL,,,
2022-01-21,5,1.0,stress,NO_SIGNAL,,,
2022-01-27,5,1.0,stress,NO_SIGNAL,,,
2022-02-04,5,1.0,stress,NO_SIGNAL,,,
2022-02-14,5,1.0,stress,NO_SIGNAL,,,
2022-03-02,5,1.0,stress,NO_SIGNAL,,,
2022-03-10,5,1.0,stress,NO_SIGNAL,,,
2022-03-16,5,1.0,stress,NO_SIGNAL,,,
2022-03-29,5,1.0,stress,NO_SIGNAL,,,
2022-03-30,5,1.0,stress,NO_SIGNAL,,,
2022-04-05,5,1.0,stress,NO_SIGNAL,,,
2022-04-06,5,1.0,stress,NO_SIGNAL,,,
2022-04-11,5,1.0,stress,NO_SIGNAL,,,
2022-04-25,5,1.0,stress,NO_SIGNAL,,,
2022-05-06,5,1.0,stress,NO_SIGNAL,,,
2022-05-10,5,1.0,stress,NO_SIGNAL,,,
2022-05-18,5,1.0,stress,NO_SIGNAL,,,
2022-05-23,5,1.0,stress,NO_SIGNAL,,,
2022-05-27,5,1.0,stress,NO_SIGNAL,,,
2022-06-07,5,1.0,stress,NO_SIGNAL,,,
2022-06-14,5,1.0,stress,NO_SIGNAL,,,
2022-06-15,5,1.0,stress,NO_SIGNAL,,,
2022-06-17,5,1.0,stress,NO_SIGNAL,,,
2022-06-24,5,1.0,stress,NO_SIGNAL,,,
2022-06-27,5,1.0,stress,NO_SIGNAL,,,
2022-06-30,5,1.0,stress,NO_SIGNAL,,,
2022-07-04,5,1.0,stress,NO_SIGNAL,,,
2022-07-08,5,1.0,stress,NO_SIGNAL,,,
2022-07-20,5,1.0,stress,NO_SIGNAL,,,
2022-07-26,5,1.0,stress,NO_SIGNAL,,,
2022-08-05,5,1.0,stress,NO_SIGNAL,,,
2022-08-10,5,1.0,stress,NO_SIGNAL,,,
2022-08-16,5,1.0,stress,NO_SIGNAL,,,
2022-08-18,5,1.0,stress,NO_SIGNAL,,,
2022-08-24,5,1.0,stress,NO_SIGNAL,,,
2022-09-05,5,1.0,stress,NO_SIGNAL,,,
2022-09-26,5,1.0,stress,NO_SIGNAL,,,
2022-10-06,5,1.0,stress,NO_SIGNAL,,,
2022-10-07,5,1.0,stress,NO_SIGNAL,,,
2022-10-24,5,1.0,stress,INSUFFICIENT_OR,,,
2022-10-25,5,1.0,stress,NO_SIGNAL,,,
2022-10-28,5,1.0,stress,NO_SIGNAL,,,
2022-11-02,5,1.0,stress,NO_SIGNAL,,,
2022-11-04,5,1.0,stress,NO_SIGNAL,,,
2022-11-14,5,1.0,stress,NO_SIGNAL,,,
2022-11-16,5,1.0,stress,NO_SIGNAL,,,
2022-11-25,5,1.0,stress,NO_SIGNAL,,,
2022-11-28,5,1.0,stress,NO_SIGNAL,,,
2022-12-06,5,1.0,stress,NO_SIGNAL,,,
2023-01-11,5,1.0,stress,NO_SIGNAL,,,
2023-01-19,5,1.0,stress,NO_SIGNAL,,,
2023-01-23,5,1.0,stress,NO_SIGNAL,,,
2023-01-30,5,1.0,stress,NO_SIGNAL,,,
2023-01-31,5,1.0,stress,NO_SIGNAL,,,
2023-02-02,5,1.0,stress,NO_SIGNAL,,,
2023-02-09,5,1.0,stress,NO_SIGNAL,,,
2023-02-10,5,1.0,stress,NO_SIGNAL,,,
2023-02-16,5,1.0,stress,NO_SIGNAL,,,
2023-02-17,5,1.0,stress,NO_SIGNAL,,,
2023-02-27,5,1.0,stress,NO_SIGNAL,,,
2023-03-10,5,1.0,stress,NO_SIGNAL,,,
2023-03-16,5,1.0,stress,NO_SIGNAL,,,
2023-03-21,5,1.0,stress,NO_SIGNAL,,,
2023-04-11,5,1.0,stress,NO_SIGNAL,,,
2023-04-13,5,1.0,stress,NO_SIGNAL,,,
2023-04-17,5,1.0,stress,NO_SIGNAL,,,
2023-04-20,5,1.0,stress,NO_SIGNAL,,,
2023-04-24,5,1.0,stress,NO_SIGNAL,,,
2023-04-25,5,1.0,stress,NO_SIGNAL,,,
2023-05-02,5,1.0,stress,NO_SIGNAL,,,
2023-05-03,5,1.0,stress,NO_SIGNAL,,,
2023-05-05,5,1.0,stress,NO_SIGNAL,,,
2023-05-11,5,1.0,stress,NO_SIGNAL,,,
2023-05-23,5,1.0,stress,NO_SIGNAL,,,
2023-05-29,5,1.0,stress,NO_SIGNAL,,,
2023-05-30,5,1.0,stress,NO_SIGNAL,,,
2023-06-01,5,1.0,stress,NO_SIGNAL,,,
2023-06-05,5,1.0,stress,NO_SIGNAL,,,
2023-06-12,5,1.0,stress,NO_SIGNAL,,,
2023-06-21,5,1.0,stress,NO_SIGNAL,,,
2023-06-23,5,1.0,stress,NO_SIGNAL,,,
2023-06-26,5,1.0,stress,NO_SIGNAL,,,
2023-07-05,5,1.0,stress,NO_SIGNAL,,,
2023-07-10,5,1.0,stress,NO_SIGNAL,,,
2023-07-24,5,1.0,stress,NO_SIGNAL,,,
2023-07-28,5,1.0,stress,NO_SIGNAL,,,
2023-08-01,5,1.0,stress,NO_SIGNAL,,,
2023-08-07,5,1.0,stress,NO_SIGNAL,,,
2023-08-14,5,1.0,stress,NO_SIGNAL,,,
2023-08-22,5,1.0,stress,NO_SIGNAL,,,
2023-08-23,5,1.0,stress,NO_SIGNAL,,,
2023-08-25,5,1.0,stress,NO_SIGNAL,,,
2023-08-28,5,1.0,stress,NO_SIGNAL,,,
2023-08-29,5,1.0,stress,NO_SIGNAL,,,
2023-09-05,5,1.0,stress,NO_SIGNAL,,,
2023-09-18,5,1.0,stress,NO_SIGNAL,,,
2023-09-25,5,1.0,stress,NO_SIGNAL,,,
2023-09-26,5,1.0,stress,NO_SIGNAL,,,
2023-10-03,5,1.0,stress,NO_SIGNAL,,,
2023-10-05,5,1.0,stress,NO_SIGNAL,,,
2023-10-09,5,1.0,stress,NO_SIGNAL,,,
2023-10-11,5,1.0,stress,NO_SIGNAL,,,
2023-10-12,5,1.0,stress,NO_SIGNAL,,,
2023-10-13,5,1.0,stress,NO_SIGNAL,,,
2023-10-16,5,1.0,stress,NO_SIGNAL,,,
2023-10-17,5,1.0,stress,NO_SIGNAL,,,
2023-10-20,5,1.0,stress,NO_SIGNAL,,,
2023-10-30,5,1.0,stress,NO_SIGNAL,,,
2023-11-01,5,1.0,stress,NO_SIGNAL,,,
2023-11-02,5,1.0,stress,NO_SIGNAL,,,
2023-11-03,5,1.0,stress,NO_SIGNAL,,,
2023-11-07,5,1.0,stress,NO_SIGNAL,,,
2023-11-08,5,1.0,stress,NO_SIGNAL,,,
2023-11-09,5,1.0,stress,NO_SIGNAL,,,
2023-11-12,5,1.0,stress,INSUFFICIENT_OR,,,
2023-11-13,5,1.0,stress,NO_SIGNAL,,,
2023-11-15,5,1.0,stress,NO_SIGNAL,,,
2023-11-17,5,1.0,stress,NO_SIGNAL,,,
2023-11-28,5,1.0,stress,NO_SIGNAL,,,
2023-12-05,5,1.0,stress,NO_SIGNAL,,,
2023-12-07,5,1.0,stress,NO_SIGNAL,,,
2023-12-11,5,1.0,stress,NO_SIGNAL,,,
2023-12-18,5,1.0,stress,NO_SIGNAL,,,
2023-12-29,5,1.0,stress,NO_SIGNAL,,,
2024-01-16,5,1.0,stress,NO_SIGNAL,,,
2024-01-17,5,1.0,stress,NO_SIGNAL,,,
2024-01-19,5,1.0,stress,NO_SIGNAL,,,
2024-02-01,5,1.0,stress,NO_SIGNAL,,,
2024-02-06,5,1.0,stress,NO_SIGNAL,,,
2024-02-09,5,1.0,stress,NO_SIGNAL,,,
2024-02-23,5,1.0,stress,NO_SIGNAL,,,
2024-03-02,5,1.0,stress,NO_SIGNAL,,,
2024-03-04,5,1.0,stress,NO_SIGNAL,,,
2024-03-05,5,1.0,stress,NO_SIGNAL,,,
2024-03-26,5,1.0,stress,NO_SIGNAL,,,
2024-04-01,5,1.0,stress,NO_SIGNAL,,,
2024-04-02,5,1.0,stress,NO_SIGNAL,,,
2024-04-05,5,1.0,stress,NO_SIGNAL,,,
2024-04-15,5,1.0,stress,NO_SIGNAL,,,
2024-04-16,5,1.0,stress,NO_SIGNAL,,,
2024-04-22,5,1.0,stress,NO_SIGNAL,,,
2024-04-23,5,1.0,stress,NO_SIGNAL,,,
2024-05-02,5,1.0,stress,NO_SIGNAL,,,
2024-05-18,5,1.0,stress,MISSING_OPTION,2024-05-18 09:58:00,22450.0,PE
2024-05-24,5,1.0,stress,NO_SIGNAL,,,
2024-06-03,5,1.0,stress,NO_SIGNAL,,,
2024-06-06,5,1.0,stress,NO_SIGNAL,,,
2024-06-10,5,1.0,stress,NO_SIGNAL,,,
2024-06-13,5,1.0,stress,NO_SIGNAL,,,
2024-06-18,5,1.0,stress,NO_SIGNAL,,,
2024-06-20,5,1.0,stress,NO_SIGNAL,,,
2024-06-28,5,1.0,stress,NO_SIGNAL,,,
2024-07-03,5,1.0,stress,NO_SIGNAL,,,
2024-07-04,5,1.0,stress,NO_SIGNAL,,,
2024-07-08,5,1.0,stress,NO_SIGNAL,,,
2024-07-15,5,1.0,stress,NO_SIGNAL,,,
2024-07-16,5,1.0,stress,NO_SIGNAL,,,
2024-08-02,5,1.0,stress,NO_SIGNAL,,,
2024-08-09,5,1.0,stress,NO_SIGNAL,,,
2024-08-14,5,1.0,stress,NO_SIGNAL,,,
2024-08-22,5,1.0,stress,NO_SIGNAL,,,
2024-08-23,5,1.0,stress,NO_SIGNAL,,,
2024-08-27,5,1.0,stress,NO_SIGNAL,,,
2024-08-30,5,1.0,stress,NO_SIGNAL,,,
2024-09-03,5,1.0,stress,NO_SIGNAL,,,
2024-09-13,5,1.0,stress,NO_SIGNAL,,,
2024-09-16,5,1.0,stress,NO_SIGNAL,,,
2024-09-17,5,1.0,stress,NO_SIGNAL,,,
2024-09-23,5,1.0,stress,NO_SIGNAL,,,
2024-10-01,5,1.0,stress,NO_SIGNAL,,,
2024-10-11,5,1.0,stress,NO_SIGNAL,,,
2024-10-23,5,1.0,stress,NO_SIGNAL,,,
2024-10-29,5,1.0,stress,NO_SIGNAL,,,
2024-10-30,5,1.0,stress,NO_SIGNAL,,,
2024-11-01,5,1.0,stress,INSUFFICIENT_OR,,,
2024-11-08,5,1.0,stress,NO_SIGNAL,,,
2024-11-14,5,1.0,stress,NO_SIGNAL,,,
2024-11-21,5,1.0,stress,NO_SIGNAL,,,
2024-11-25,5,1.0,stress,NO_SIGNAL,,,
2024-11-27,5,1.0,stress,NO_SIGNAL,,,
2024-12-09,5,1.0,stress,NO_SIGNAL,,,
2024-12-19,5,1.0,stress,NO_SIGNAL,,,
2025-01-07,5,1.0,stress,NO_SIGNAL,,,
2025-01-16,5,1.0,stress,NO_SIGNAL,,,
2025-01-17,5,1.0,stress,NO_SIGNAL,,,
2025-01-20,5,1.0,stress,NO_SIGNAL,,,
2025-02-03,5,1.0,stress,NO_SIGNAL,,,
2025-02-25,5,1.0,stress,NO_SIGNAL,,,
2025-03-07,5,1.0,stress,NO_SIGNAL,,,
2025-03-17,5,1.0,stress,NO_SIGNAL,,,
2025-03-19,5,1.0,stress,NO_SIGNAL,,,
2025-04-07,5,1.0,stress,NO_SIGNAL,,,
2025-04-09,5,1.0,stress,NO_SIGNAL,,,
2025-04-15,5,1.0,stress,NO_SIGNAL,,,
2025-04-22,5,1.0,stress,NO_SIGNAL,,,
2025-05-07,5,1.0,stress,NO_SIGNAL,,,
2025-05-09,5,1.0,stress,NO_SIGNAL,,,
2025-05-16,5,1.0,stress,NO_SIGNAL,,,
2025-05-19,5,1.0,stress,NO_SIGNAL,,,
2025-05-26,5,1.0,stress,NO_SIGNAL,,,
2025-05-28,5,1.0,stress,NO_SIGNAL,,,
2025-05-30,5,1.0,stress,NO_SIGNAL,,,
2025-06-02,5,1.0,stress,NO_SIGNAL,,,
2025-06-03,5,1.0,stress,NO_SIGNAL,,,
2025-06-04,5,1.0,stress,NO_SIGNAL,,,
2025-06-09,5,1.0,stress,NO_SIGNAL,,,
2025-06-10,5,1.0,stress,NO_SIGNAL,,,
2025-06-17,5,1.0,stress,NO_SIGNAL,,,
2025-06-19,5,1.0,stress,NO_SIGNAL,,,
2025-06-27,5,1.0,stress,NO_SIGNAL,,,
2025-07-01,5,1.0,stress,NO_SIGNAL,,,
2025-07-07,5,1.0,stress,NO_SIGNAL,,,
2025-07-16,5,1.0,stress,NO_SIGNAL,,,
2025-07-21,5,1.0,stress,NO_SIGNAL,,,
2025-07-30,5,1.0,stress,NO_SIGNAL,,,
2025-08-14,5,1.0,stress,NO_SIGNAL,,,
2025-08-21,5,1.0,stress,NO_SIGNAL,,,
2025-08-28,5,1.0,stress,NO_SIGNAL,,,
2025-08-29,5,1.0,stress,NO_SIGNAL,,,
2025-09-09,5,1.0,stress,NO_SIGNAL,,,
2025-09-11,5,1.0,stress,NO_SIGNAL,,,
2025-09-15,5,1.0,stress,NO_SIGNAL,,,
2025-09-17,5,1.0,stress,NO_SIGNAL,,,
2025-09-24,5,1.0,stress,NO_SIGNAL,,,
2025-09-26,5,1.0,stress,MISSING_OPTION,2025-09-26 09:37:00,24750.0,PE
2025-09-29,5,1.0,stress,NO_SIGNAL,,,
2025-10-03,5,1.0,stress,NO_SIGNAL,,,
2025-10-13,5,1.0,stress,NO_SIGNAL,,,
2025-10-15,5,1.0,stress,MISSING_OPTION,2025-10-15 13:06:00,25350.0,CE
2025-10-16,5,1.0,stress,MISSING_OPTION,2025-10-16 10:59:00,25450.0,CE
2025-10-17,5,1.0,stress,MISSING_OPTION,2025-10-17 09:40:00,25600.0,CE
2025-10-20,5,1.0,stress,NO_SIGNAL,,,
2025-10-21,5,1.0,stress,INSUFFICIENT_OR,,,
2025-11-03,5,1.0,stress,NO_SIGNAL,,,
2025-11-10,5,1.0,stress,NO_SIGNAL,,,
2025-11-18,5,1.0,stress,NO_SIGNAL,,,
2025-11-21,5,1.0,stress,NO_SIGNAL,,,
2025-11-25,5,1.0,stress,NO_SIGNAL,,,
2025-11-28,5,1.0,stress,NO_SIGNAL,,,
2025-12-15,5,1.0,stress,NO_SIGNAL,,,
2025-12-19,5,1.0,stress,NO_SIGNAL,,,
2025-12-23,5,1.0,stress,NO_SIGNAL,,,
2025-12-24,5,1.0,stress,NO_SIGNAL,,,
2025-12-30,5,1.0,stress,NO_SIGNAL,,,
